,customer_id,review_id,length_scores
79016,15606096,R1O2E4OWSGH9RN,124
79017,12844572,R3P0A2GBGSKCDV,150
79018,35835478,RGRQA922U00V2,76
79019,14388780,R2E528UZ9G1HUI,170
79020,48401768,R1U9LZKEWS5EU9,580
79021,11720949,R2Z1RD921A2M7R,986
79022,47301916,RVN6KLVS6PK9X,123
79023,26191336,RRG4PRDJ6MNU1,287
79024,40737294,R1GDF05WOI35S8,1545
79025,16346687,RQ8IGLJJ633RN,298
79026,30121504,R1ONIBIFSH6ZM1,187
79027,39197835,R1YXGE3LRP4QGQ,767
79028,48524395,R1PN4KINAHQ6Y9,60
79029,37556757,R32BZGBQP71RUE,119
79030,39749513,R2M87ZS3CEBPX5,914
79031,24824018,R3OJYVXT9ZZ4AD,717
79032,35635695,R2FJ3XYV891245,751
79033,41165742,RYYGPIPF1S7SQ,97
79034,41990725,R3TDVSDOZ11GVO,211
79035,13265827,R3DL1M9ETEER21,317
79036,37306571,R3M8NZBIDQCXK,1027
79037,45125610,R2RHXYSHPX4MCV,287
79038,23108182,R1BTDLPKQMHI5M,439
79039,52096018,R1S93Z6KEASGO2,114
79040,48524278,R17QKRNVS37KHT,59
79041,50247342,R2VFJRM0EARNQY,74
79042,46508456,R1SHNDU9PNC7KL,62
79043,48820314,R28QO5L13SVWS4,273
79044,11308667,R14SGRV281NTQJ,125
79045,35256509,R2UKQ7BIS2WGUV,101
79046,52675543,R3OHK5RHXCUI9H,103
79047,47418807,R2MD1W1G366MSN,178
79048,13519072,R3SY4SXHQ1D6FG,89
79049,39004228,RUVBB1Q51FA51,457
79050,39745706,R3F34X7F1WDETK,188
79051,50255029,R2NNIP1W0CQD6H,332
79052,25862321,R2F9UVZWUHTQR8,165
79053,26118188,R3UVYQMBY4R3QB,280
79054,27657029,R31FZM8H9N1NCX,318
79055,52997444,R3OEAM9YD14AZJ,235
79056,29185278,R2NMJFR33OU71P,87
79057,43199258,R37SKEKRSYQW85,90
79058,14306769,R2FAAY8M0IR6SS,95
79059,52915707,R2HL5T88RRAHKF,523
79060,36076657,RW2TM8VYXCJRZ,224
79061,19600798,RPKGDKQ7TDJ3,77
79062,26096532,R3UNHITQA92EYZ,61
79063,16245083,R2PNH9C7AWEWHA,160
79064,48432401,R1EXAWJSJ1INWU,144
79065,26711773,R3I7T8Y2N9Q3DJ,168
79066,11479804,R1PJYWA6PYEA7Z,239
79067,46482589,R35YAERM0WDW4J,265
79068,41990725,R11L7LMUR9GBQN,168
79069,48565815,R2KYI1D2D07AXU,179
79070,51947419,R29C3SERPZ5YH1,70
79071,47468405,R3JEIGHB9UYQ8J,121
79072,13653030,R5VC6XHO1BJI2,90
79073,11972415,R3B0DCZVGG42N0,133
79074,15340619,R3HV15VZ9Q82YI,159
79075,19782385,R3FV34QO6CLLYG,263
79076,38209921,RKP28TFTMHQ8I,54
79077,47836545,RQYDLMMILYEXC,118
79078,10072116,R22CIN74RLBPB0,81
79079,26073810,R14GWKFY9L1DA8,91
79080,43060592,R2G65IZ5JQV74B,89
79081,32275219,R3QENEY6LQ06BG,101
79082,51773046,R3B8C9XF6JCUTU,382
79083,12582125,R1I45JV4ZC6JNP,245
79084,40411591,R1JDQOF6RS0Z3K,152
79085,18644580,R26MKHXPALBJZG,74
79086,43685466,R389HY7TKW5D2R,135
79087,16333726,R2R1FC501VHC41,505
79088,18115592,R6J055E4GVXAC,77
79089,49080404,R25FEF7MK3LW38,325
79090,23938612,R16VJFHYPPCZ52,85
79091,24279454,R2TAH3V8DWFVCC,277
79092,30639521,RWTMO9VMMFF2D,145
79093,40167813,R35HA97ZPAXLAO,69
79094,28704778,R1F86Y8TEISK2V,89
79095,51955931,R16J4MXVAW18FT,167
79096,19249517,RPZNZ8W45DA7Q,272
79097,16307821,R3F2GJCK848Q52,203
79098,51661173,RTERP54WA6OEC,117
79099,49617265,R1FK6YRXY4781K,99
79100,13423847,R1YSSWPIT54DXM,407
79101,46359086,R24VP2LW92M42Y,178
79102,26155422,R18ZXJ6FGMDPXW,234
79103,46938242,R3V1OGSGS0CUWH,104
79104,11358904,R3CWFUCZ5TU1FK,58
79105,33704607,R3P2ZJ3JD7ZST7,764
79106,30915852,RX0YMCRVUM7PG,95
79107,12628682,R2QXXHAI58UI90,101
79108,52683221,R2K8P91AC0I9VK,241
79109,27963311,R3OFGA2GQBASYR,152
79110,46118720,R3QV7SCKM21Q8G,2138
79111,17187031,R71WIPBJUAFA3,203
79112,12296833,R1ZAVIMYFKZ618,99
79113,33737779,R3UJNDZCHONGLL,77
79114,49464125,R2NWABF8FBXBKR,224
79115,14724585,R2YBE0F4984Q0A,151
79116,14428203,R3NQGYEHXKY7TX,765
79117,27999387,R9W9ZJ4WGAJOQ,206
79118,20995039,RCNARRVTVV969,1999
79119,41927809,R3KHL539VD2ITY,159
79120,14140686,R2BV1VAZUNOGLD,245
79121,26241805,R1J3RDDJIIB0G8,66
79122,23134276,R3JV7SPAYVHXDT,444
79123,11862740,R16D8JK5NS0SSQ,84
79124,23938612,R2591SWMNIFM6J,85
79125,12566433,R30WPSKSFJ2ETX,121
79126,33435260,R2TK6C06W5NZKT,172
79127,17647679,R1ZC0NVI7PA67T,45
79128,17229704,RYEB9740T86DR,202
79129,27162245,R193WA2CQBGPV6,307
79130,46860302,R3HRC1352YGPLJ,334
79131,27878930,R2KPLVVGBR6U7D,69
79132,14340001,R3PP8OPPBW16KD,146
79133,17553260,R176FDL2NNKSAW,169
79134,51830003,R9UOQG5N7FHZB,73
79135,51645116,R1B2BBAHAY4LFV,252
79136,47161399,R1BRWKOX8AGM1Y,89
79137,52915057,RWTTMW8OJS953,150
79138,37292221,RAIVA20GUFHEJ,106
79139,41796576,R2O3UU76DUNQ7L,74
79140,50031220,R1AKGND229IYHQ,234
79141,11190169,R25O768Z9QQ1UG,37
79142,11862740,RLXUEPW2H8L7D,224
79143,48551740,R3O2DO9B1TV21L,88
79144,41620393,R2DT21MHI4NEA6,119
79145,35163475,R1IFLT9TQ9V57Q,73
79146,52038772,RWF2GRTDGPGQ2,104
79147,30105211,R2QYRI251VSR8M,144
79148,48996538,R3QN9N5D3MT7RB,182
79149,11003502,R2V0ZUKFXXU1YN,69
79150,39659781,R15S1QHES4BXB9,119
79151,39304081,R359ZLIZN5PV4,174
79152,16901128,R1KXFCJ08YF59L,55
79153,48875823,R1HMRQ77A4FV0U,93
79154,35038703,RAMJHPAMQKXW9,92
79155,49113936,R1BZGOHVCAXR97,167
79156,52459873,RTOPMNABB7JKU,302
79157,43875854,R3EKSPKR8M815M,265
79158,13962651,R1M3RGP747XPLU,2224
79159,42481757,R2IHK4VXT5SLR,277
79160,52906696,R1V27AUXIYC0AC,172
79161,51733838,R1C7QYT7YCL0FK,141
79162,33228071,R1SERYSV9RJ5IU,102
79163,11259131,R3URGSPTOUO35F,96
79164,11722823,R1ETD3HJUFELU5,156
79165,44069224,R16XOXWGXV8Y6U,420
79166,16212659,R33A7YJ7B1A2ZG,215
79167,37586305,R2VF8IA568TITX,172
79168,33293625,R6HH5VGYNTKJ,266
79169,19157775,R1BPVOFYE27MFK,184
79170,20175709,R2A4Y0V3RFV56X,81
79171,43397704,R3JB55QFPDUMEL,126
79172,43845325,R3ROTM9BXJHFW4,202
79173,12191281,R28R48O7242LV,178
79174,21609522,R2KVHIBGQLC863,83
79175,29531627,R3RSNOQ7VVK4Q6,115
79176,26713406,R1L76Y7N11JFBA,270
79177,23328048,R3RATWL4KA4EYC,80
79178,20035355,R11Q1GMJ2B2ETJ,290
79179,29530985,RJALOFR755RTK,352
79180,26052203,RZ9Z67U51ZDRJ,81
79181,46028361,R2V6OB8SRN9O5Q,402
79182,14624517,R38HDU0DC7N2G9,161
79183,36864257,R2FHLP7EH90GTQ,1079
79184,46039498,R3AH9O4HF4E0DM,224
79185,52113773,R1320RA70P89TE,349
79186,15534850,R3EUF9771S7BII,917
79187,22391738,R1Y94ASBRIF12H,353
79188,30007660,R3TTID2JPRUY2V,131
79189,44073749,RWRM18RRI3M9Z,234
79190,12057281,R39RFCCDL2RR07,90
79191,10865509,R2HIH67HZEP93J,109
79192,14576080,R11RRHOK6K0SS1,92
79193,51957556,R32V2PANBSG3QN,80
79194,40556564,R30LG5KV4V4HB1,211
79195,49132405,R738Y0C8LV10R,697
79196,48575539,RAFMM5T7PZRZC,174
79197,37479097,R1C04TBFISCRI,114
79198,19736895,R4HPGHGW2PCUP,505
79199,48627388,R3GJXTD5R5O8CK,215
79200,17964408,RIZPP2FUMQPUX,73
79201,23746712,R103GD9UCP9IVN,132
79202,52575729,R34HFZRVA3D09T,160
79203,10002719,R32445N3SK0YAP,455
79204,27013968,R2NSD4B6KYERA,109
79205,15439276,R3OG5L5HSH6P94,201
79206,13521467,R2LDVGFXJ4LKYB,194
79207,37342462,R2NUSY20WU8MPC,271
79208,47285389,R2NRN73VPALAZ3,359
79209,37354610,R2WQ7FWOAISJM4,102
79210,37235398,ROQUBEAHY5K6Z,178
79211,28964420,R2ZHY2UGM6UXKG,110
79212,52991842,RIBURI442D5WU,96
79213,35031097,R2QWEUKY0IPMPQ,625
79214,16350277,R1YNO04SOEIQ66,52
79215,32788991,R1LMW99QM1F4D7,1115
79216,51732300,R2FKQUZGF1R5H3,446
79217,15234391,R1CM0C0AB09O9J,194
79218,32745823,R17YOAOVDTRSA3,62
79219,19695893,R2ID5CCM98FK5I,171
79220,29978627,R3N10XRNIVU564,120
79221,47608407,R3M21UEVWPJRH8,364
79222,19793635,R2T565DZGUIEMS,159
79223,14672266,R3VOMVVJQPPFVM,102
79224,38983335,R1T1BJA8XC3HQZ,254
79225,23226624,R2P81OZTZUR3QT,62
79226,23953087,R2YVSRNFLAJGT5,546
79227,20743774,RRA9X4AM0GMQF,329
79228,28458612,R1O0X8PJU30D06,181
79229,11891816,R3PINS6FR575FP,85
79230,18563872,RYUO98UJ22EA,657
79231,15896846,R2DXDC20E25P5F,416
79232,25871263,RJ0MFG7LJK4CV,48
79233,10027736,REK5EYY1565GG,143
79234,49597166,R1DOBLDU4ZZCC7,115
79235,52975849,R1M27ES8194GGZ,373
79236,41586371,R36M9RJI2W3TN2,167
79237,45180670,R7KXCVGZYD33A,172
79238,34448058,R1PSXN3VS9EFC0,90
79239,12941945,R389TDHN55SR0T,438
79240,45634982,RZMFE0Y5XQ1D7,167
79241,34883578,R83MPZI9TBC5S,636
79242,48085804,R1XBBGJJ30I21Q,831
79243,15050155,R38W1FGIZ5JGUB,398
79244,11263696,RD7N9DM447OLQ,168
79245,37544284,R1WXB22T9DEESY,593
79246,23519652,RFI900K2V85XX,166
79247,27044838,R2J3WZAZRP6UHP,74
79248,26600442,R3KOSMYZBP84BE,167
79249,11931685,R2FZ60RGLDVWAB,120
79250,26960981,R3LZXFP5L2F19N,219
79251,14591668,R2WEOLHANYKHGY,247
79252,22950320,RT5EL1IGOJJBE,172
79253,48052708,R2FO8DWWUGVYSW,58
79254,26042171,R3S83KEKIO92NU,71
79255,14975612,R3E8N0PX1ANOH7,77
79256,51679287,R2E7ROJQ2TKWWZ,420
79257,51731065,RVEYMLM0ZTJG6,769
79258,32714606,R1W99PRAIRCNRX,111
79259,41586371,R2SXRK97VCRX3,149
79260,31239682,R1MBA2OG9XI5N7,64
79261,37398490,R1O84CUQP24ZYX,456
79262,27051153,R3595S2M44Y0GA,161
79263,49325195,R2G8ANVFV6YWQZ,140
79264,45664823,RQEBHVTG8KDZ1,227
79265,15342633,R225D18EUJ2MD7,150
79266,44829398,R178RFZCNXIWJE,95
79267,38366152,RAZFAOE62X1TD,60
79268,11291920,R3H7VW8ZU1BK23,63
79269,25473303,R3DWDVB81LHT0A,74
79270,47330358,R11LQR61WI7AZW,105
79271,33893739,R1F2JU4JP3U9GZ,133
79272,30386380,R3O0BPI9IWT1TJ,72
79273,18449133,RPA20NMQQ8SLV,332
79274,23612825,R1MB2B2OJE1PHZ,79
79275,14605518,R301E0Q0T87KC4,121
79276,40972210,R1I2HWA0JSCS5Y,554
79277,48611792,R31JGMPWECXJAT,324
79278,43783391,R16OFLY4V72UA1,107
79279,21025238,RY7XNKC9YZHZX,84
79280,16091480,RJ0V7HBC01P6M,271
79281,17173244,R2S06INHU9N599,61
79282,35665208,R1R430ORGUZTYP,233
79283,13313237,R2GZ88NVU4JTMB,91
79284,48968201,RQ058375T1BLT,231
79285,45685163,RF2NFH7V6NUH9,1551
79286,25390342,R1X1GFY0L4NNI7,94
79287,26677832,R3TUY5S92QIHC2,255
79288,10910183,RKDZC1ZKC1V3H,178
79289,23688342,R13XV5WH7T74U8,126
79290,20447826,R1WRPD3X8YH9HN,184
79291,51154614,R1TSOIVH2BKWZY,74
79292,45346012,R19U1971T9NOZ0,159
79293,28549298,R1E9J88JTVHK6M,60
79294,36618307,R3D3I05G08JP07,82
79295,38727263,RMG2II9QQ68Y8,147
79296,22590335,R39DJQPUQ1O21J,132
79297,23930818,RZ6GGD6Q5ULZ3,282
79298,11040475,R1O09OYIUZTQUT,158
79299,24917728,R2CVZ5T5LQF43R,120
79300,10162695,R3DIRJY39REVIF,199
79301,22587344,REY4COLBGPXIE,191
79302,12509089,R2T5OMV87UGSZL,242
79303,15016837,R3GUVZQB5TW3NR,378
79304,29782781,R2KK2F0DU7MFMP,67
79305,35333553,R296PB4PUSN2GU,361
79306,52982059,R18IUNNPY26SL7,880
79307,14152689,R1YB8ABEPAPCD4,69
79308,11781386,R3BC856MNI4WJU,1047
79309,25081422,R3PAL1CRZBQXRE,245
79310,51192224,RWY8HDFRGCPK3,72
79311,23462516,R26KJCCCHXEJSA,137
79312,44284583,R1KI9UCKDNBK6B,248
79313,30463597,RZXMMCJE227UC,97
79314,46779378,R1MXANSW41TE0,83
79315,25705949,RKX4XADHUNCTL,78
79316,15337339,R1EX55YKTZ2KSD,261
79317,12811562,R26T33OQG1XX6V,85
79318,23865492,R1MX3U0GDUJ4OK,106
79319,38745528,R10MOFK0XUQ2BF,3019
79320,51379023,R2BLK6K5OF988L,107
79321,37386043,R31UOXYYLJFD9G,127
79322,30753842,RXP0SMEVJUT7N,138
79323,32192005,R3B5QFXU7JREQT,86
79324,29617380,R1CUOQPHXZXKIO,310
79325,52655638,RDIF01OZXTRUA,904
79326,44325524,R1AODS6QPRQF0J,93
79327,38375577,R1LQUK7C47ANV3,221
79328,50851233,R9GK46CJBDT0R,209
79329,16932805,R1KNZ7R2CM47VX,177
79330,13340386,R11GHC4YENCE28,468
79331,9934585,R4C50I4GRLDBC,137
79332,47274338,R24DNBKLM0V73Y,50
79333,23156197,R2M1F4XZVP0NVZ,116
79334,12193943,R3VVMO5ULSEZLS,218
79335,25246661,R3OHECUPEXGNKT,115
79336,17385768,R1C8Z6VS3DDO4E,114
79337,29390250,R2D1AY1HIXGTAJ,204
79338,25257588,R2N1XU2G2ZGW85,52
79339,39930390,RJTCGQVVX1AMI,92
79340,52581008,R43H3T64HMHLD,132
79341,11059134,R29QNQAU5ZQI05,130
79342,32236221,R2S7VKARJS82VV,128
79343,12227154,R2O9M3INSE167B,213
79344,16868947,RU0NBEBPOYNOZ,382
79345,27837600,R1NYJCT3LW3S8U,106
79346,52663737,R3G5OFU672TTWD,83
79347,49313494,R32JJPCPGOL898,404
79348,46673852,RVEKQW7N5SV5C,84
79349,31282761,R28U7DYQO5D0C0,141
79350,23856538,R2DD0VL7H8I6HE,104
79351,10737156,R1EMA1FGO1V4O,921
79352,16381076,REU0DSZYWZI52,199
79353,15629519,R3S3OR840P2X82,67
79354,39164359,R3EMUBZC2WIJQT,1011
79355,15165491,RYKII9K80GZA7,291
79356,10409764,R2VQ2KCX5OB1J2,154
79357,12305306,R2LRMB46T7XZ6X,265
79358,44156932,R33KB3RM9MNIIS,139
79359,10179966,R1YMSPG1CBIHNI,90
79360,49580373,RU2JKE7BU8OTF,102
79361,48267547,R7V8YM9SP0HU9,138
79362,45314445,R2ZECD52EQ8G0D,71
79363,32461641,RPF0R2A5M6HVP,102
79364,49087139,R1KF2Z76BUCVG5,210
79365,38574740,R1Z7D1JMWNU0PV,128
79366,46952647,R9Y26T1NUF0QF,131
79367,12918501,R3BGDQARYTNQUL,142
79368,51547840,R2AIQXOTA8CBTW,153
79369,51799799,R1GTDWSDW4ZQCV,296
79370,28672338,R1EBTJFD92OFWQ,107
79371,46348017,R9GG4RU1H0IJ,63
79372,13527042,R3G5VXYO3MID8S,3900
79373,33080255,R3V7IPO5II2336,74
79374,37545395,RAGTXYFVFW8T,264
79375,43625376,R29411M0MSJWUF,650
79376,45353433,RLYVRRO5K8C21,156
79377,44317188,R366BOKUGLMWXN,93
79378,40268334,R3W0Q1H5B6H5DZ,96
79379,37545395,R3KF19KKKABO40,136
79380,51076317,R2E14HYL7TAK6C,194
79381,47068881,RCZRPZ5LP1YUA,182
79382,14385427,RBTFE9V3DJW9Y,61
79383,11548114,RFVI7QX77X46O,197
79384,51968989,R296N1JMCB6DWF,583
79385,11134548,R295F3W2DQ09XQ,125
79386,17967568,RXUUBGUJHQT5V,581
79387,39244972,RRQ91XHIXCWLT,192
79388,22632701,R1LU404SDE8UVQ,177
79389,25802853,R2KVOJN3Q7JMU8,1101
79390,48734744,R1MG34LO6SYZXE,131
79391,48997443,RECIP50BMMCKM,132
79392,15860756,R3FSWHFF57CQSX,81
79393,35415961,R3N8LIAHUGEBRA,59
79394,14918809,R3RHOI5N337BE3,305
79395,29675579,R3MZEWD3C6JDCY,343
79396,41460995,R3RSI7M5M2QZBK,136
79397,22980936,R2B0ZMMHPNP8SS,206
79398,37545395,R2S5BIC90XIHE1,105
79399,24257861,RMVUAQ0PS2SQC,95
79400,52778100,RELG4RQWX770,736
79401,21995652,R1ESTDPFB73N2L,1475
79402,48966829,RVRYDD0TCUUYA,319
79403,26806417,R3I7B9BVYO2IVP,103
79404,37530026,R1368J6N116FG7,385
79405,22757074,R32TZB6WIK4DLH,253
79406,34155045,R2H7FO7U634YCW,102
79407,41411694,R2KOPNP0POI7B0,353
79408,10442589,R3025VWAOUK17K,58
79409,43780456,R35B3I2ZNJ7XCY,120
79410,35078679,RH14RN1YWLCB3,121
79411,16997696,R2UMAB3LSUKP0Q,91
79412,16248244,R39HJIYK6NFAF0,98
79413,30125927,R2Q3X7QURPTQYP,75
79414,50195110,RIY7JY70VUMYI,184
79415,49544727,R3IR6FZ45V0GNU,206
79416,51547999,RHQP8P49685Q0,83
79417,34360230,RUTOHHVBAH9LP,171
79418,12219444,R1TURROJ467NDJ,71
79419,46161550,RN8WF8LXL1ZEJ,183
79420,12458694,RYUE1AEHO4KYY,1210
79421,18768910,R1VJN2EQCEG1LW,94
79422,28789173,R1GSBZG6500QB5,76
79423,14792570,R7A1OBNRMLJR3,230
79424,31573203,R3UM0J8ZTF9NYU,116
79425,11804430,RPMC7TLMD4B1F,124
79426,25179301,R3R9183CC9JZI5,165
79427,50626565,R18IA64RZKVGYI,414
79428,34216245,R3ETDEH3ELA7S0,73
79429,25375811,R33234O79NG3U8,402
79430,32577046,R29RLRHVINY3QD,117
79431,12459979,R3VAVLYW127E55,129
79432,13435252,R1GXZ6JLB6TFY8,81
79433,16108419,R26QA9I4U9BZA3,60
79434,17104492,RGYFQV9860O90,82
79435,34797562,R1ULTBIFN7TTGP,2421
79436,50590778,RNTIV8XBTLEIZ,361
79437,28789173,R1L78UA9N951LM,76
79438,11802536,RQPGRT5F2P6D6,133
79439,29389447,R15BGSUFIXD3HA,177
79440,52336650,R2CCKF58T2VSAR,208
79441,50817721,R3FTHO9FO2OQH1,533
79442,11838386,R3AU7BDVMQINX1,183
79443,25089868,R3ST4OZV5WEJR0,486
79444,18768910,R27GMI9YSTIVZW,129
79445,28789173,R37IE10QCRX6LE,85
79446,27991449,R2Y3WHCE2618J8,168
79447,17100424,R1GZDZCXA3P1PA,118
79448,15342271,R2LVIMOTT4QBBV,378
79449,46193820,R1GUBYUEDYF1Q0,75
79450,50800313,R39RZ5V84XBS9W,388
79451,52006395,R2HHMDEQVXXF25,196
79452,40454157,R3OPR6KM64UFOA,148
79453,39174342,R736T2PHC7EHE,545
79454,40267064,R2XQDYE2794H2N,281
79455,27628724,R1NVJYDYL16Y6Z,82
79456,48377300,REU16CJMHU83S,79
79457,48608963,R30Q4MBOMRZ55J,201
79458,15897277,R1PYPBSNF0S3JA,632
79459,29716346,R32ZB42PLCG5G4,569
79460,42578451,RBZS3IQ4ZY7LN,137
79461,23931218,R3TORV4Q7MYVV7,133
79462,9959657,R3B80AD016TLV8,67
79463,16108908,RM69SK6KB2B8K,155
79464,19259161,RTB3LAL5L2VYO,70
79465,28625915,R2WGAYNP4Y1T37,81
79466,28096006,R38SODVIBSHJVR,59
79467,30647559,R26SQV3KOZVSSW,150
79468,20875261,R17ODO1VL9FUIR,175
79469,13717943,RQUXDD8L7SLCD,140
79470,21287698,R3F9J71GXGY8FE,114
79471,33432473,R3TN48WVJIRRHH,334
79472,15159309,R1VY9CQT0HND9R,112
79473,39810259,R3AL9FLKRY1H0C,181
79474,48056396,R29FWL5X5UIM5X,450
79475,14374751,R28I50F35QV3DN,155
79476,30326967,R166KNZQ4BQR6I,82
79477,12007981,R2FX9L6HK0QQY8,198
79478,50831939,R1GNNPIUEGA6WU,284
79479,25050206,R1MR188KVS2WYS,609
79480,51128960,R19O0K50YDU57C,70
79481,46342646,RDHRDFJWJZKTM,83
79482,19701016,R2ANL80YJOM6BA,375
79483,15256025,R3D2IK17A0NZYI,52
79484,27972836,R14801BMPGM6AL,83
79485,10003110,R3IG4R1MW9CG1M,88
79486,35794536,R2H4SRCEBIK0V4,587
79487,14106899,RD90U40OMD219,229
79488,25217862,R356W79P1QON19,86
79489,11291147,R2FJBR7UMTUMXX,424
79490,13547644,R1FWV6C5CKNR87,82
79491,22535915,R1MUZGGI6YSQ2R,245
79492,46309657,R3COUTZGZ926IT,118
79493,27214606,R68O6O6U3BFXE,190
79494,35172160,R7MSYNZKBI5XN,584
79495,29910039,R2TN6GXA27AOBO,567
79496,29786784,R21TLUKXZUVHE4,77
79497,16180592,R20HV1Q1KVP8PF,860
79498,15181231,R3H9GTXQI02Q1N,100
79499,49110671,R10H6O915C6MCB,311
79500,48594804,R2O6MUCV627J27,116
79501,47184469,R8GL9KUOSJHZ3,199
79502,12649763,RYHV3YLXKZLCK,319
79503,42757768,R1T7FTXJ0MDZDJ,100
79504,27308045,R39OI1XTCDZDGZ,84
79505,50643726,R24HCYPCDSZL04,68
79506,48379349,R1MHYKTS0MKASA,174
79507,30188151,R2CWP8YXIIQCCD,111
79508,13548219,R2S5DDAU0L88I7,431
79509,24923940,R1GEF9EXH0B09G,118
79510,34280009,RA0IPFZ8QFUC0,168
79511,51107939,R2M8IGHVY1L9AM,426
79512,47903479,R11F3ZKUESENTH,126
79513,24820528,R3HM1UDQMO7RRO,106
79514,23667944,RULO5D1CXV90I,165
79515,21857083,RWQFCPZ1223Q5,197
79516,51107939,RFFLRZXJXVEVF,320
79517,51431686,R2ZE9DJTXSGR57,82
79518,30614726,RC2IXEXVEGZSP,98
79519,31385739,R115XW1G204LF6,59
79520,38232536,R2E0M9FCHG7HAB,84
79521,36017473,RJOY9XL20IY3Y,166
79522,22812296,R1NREBZP09B4U0,447
79523,13716677,REOMEW9BR9XIG,227
79524,14005176,R1BJPM5PQGEC01,66
79525,14609531,R124348D91XW16,283
79526,41514320,R2JAU06Y88EA55,98
79527,44962983,R20VUNI9NBOXT0,86
79528,47681721,R1IEMLQF1GCHMG,86
79529,34217156,R2KGTICJHCKPKS,294
79530,14887055,R2OXJ7QHTW7EUV,3597
79531,30103807,R3OIMMSBEJ28YP,84
79532,40342772,R2RHSX3BC3PMLX,88
79533,50061113,R2LFSULK173QWY,134
79534,10589375,R1UKCI7AM34G3G,366
79535,31155341,R1OCODIWD96J27,208
79536,32976225,R241OH532EDKGI,99
79537,49070697,R1KF3PJWS8BGZ1,100
79538,52819273,R308WUO3G8F62R,320
79539,28546592,R2D45J0VN2CMEV,147
79540,23761362,R68SBS617L3SU,114
79541,25243878,R1Z64U33S9R7KD,91
79542,48604001,RL69K82HTP79P,194
79543,20967601,R24A2QGU9PYAIR,100
79544,51149298,R2WFL47EJXAROE,398
79545,11382798,R7EXHNY05ZJLC,92
79546,12802022,RH7PQ2J7WN8FW,140
79547,11975411,R132CR1V6KML0R,111
79548,20295396,R3P6HZCW4X6IOC,362
79549,24747226,R281DPY95PXXDF,264
79550,27749149,R2ZSX5OZQHA9L5,171
79551,14817370,R2NVU4XAGSB25K,80
79552,22537538,R1FF9L7FGYPPUW,86
79553,51451692,RJMBN7A9EA7DJ,299
79554,50042107,R1N61ODZRS8AAX,219
79555,14263883,R149T1S88SRJKZ,56
79556,15032884,R2FQPEPEXDOTGM,78
79557,25466812,R10SXWXP4B364H,1183
79558,52441180,RP5DVM8CYAFSK,474
79559,13808266,R2Q2F5UDJIRK23,110
79560,30753401,R21N7GURNGXU0P,381
79561,47313490,R3Z7523LOKI68,423
79562,49977800,R3NC7QNAB5KIVK,115
79563,28574317,RWOCUYPHY0OZ6,127
79564,48455345,R383BM8WH95IQ,347
79565,50393745,RODXV3E1EOWO4,97
79566,28566789,R2MP908KW50FA0,116
79567,16536847,R912GU1O2WR65,71
79568,19052968,R3HB9MY8VBUPIN,102
79569,34020075,R3FEDT1UW12M5T,74
79570,32577676,RG7205OK478AH,347
79571,51732300,R6CN4Z9JA8E9B,339
79572,41832132,R8V6G7ZCUUYDF,43
79573,51097199,R346MG0SP62R7A,174
79574,11791494,R3LGGMD4A6KDNG,176
79575,42906914,R3TAM7JG8Y1T78,273
79576,22939914,R2V6JJDRE4RYUM,343
79577,13628622,RKY0M80K9Q0PO,102
79578,14994440,R2FOM4LNFWJXYD,56
79579,11017246,RDSZK23ADXEF9,218
79580,27716334,R1HES37HZAJH70,86
79581,50466696,R1Z4KTCJZACZ86,95
79582,16936329,R2WR0GLPHXNQYK,156
79583,29244097,R1ZCERRKGMJK8J,146
79584,23146785,RFBETL5C9D4A5,197
79585,12321346,R163ER9BDRBY68,105
79586,46670501,R7ZDE58IVTGB6,765
79587,46135499,R15D4WFR3SNK3S,368
79588,44475306,R2TP2A1AHP328H,93
79589,42235425,R3N2HFOG5NO1NI,636
79590,13649577,R27TSK03UFUH8F,150
79591,28579374,R157F39W7WUU3D,93
79592,51165207,R2YDQVMON3A85N,587
79593,47872546,R25RIQZC6ASBG2,416
79594,17371020,R2HJEKP03750V7,92
79595,11699621,R166YF3ZJY5RA3,63
79596,28032166,RDEZOSWN3WNKK,156
79597,33966018,R22QW2SKY920PG,90
79598,49209059,R1U2Q3GEDXLIHC,129
79599,19959075,RN2T8JAAK4LEO,649
79600,31597388,R2PHKKP2NV9OG6,178
79601,16198061,R3VZS5T9O3QPQV,151
79602,19090881,R6Y5ZXUNYO16T,67
79603,44880639,R3MKVCWQ1B3V2C,877
79604,9903134,R2PQERF8EMZYWR,128
79605,32939947,R2QCOLBMNOCTPZ,56
79606,24918158,R1GT8EAPKK99BB,68
79607,17358208,R32N0F5J9GRIR3,81
79608,40322284,R36VD8SNQ23URV,203
79609,33024393,R7SS2PVO2VVYU,110
79610,46556360,R3NU3I0TR61BOC,214
79611,48678595,R1AFWMUDROJM56,706
79612,38515645,R2WSWZO3XXJ2V3,161
79613,19984570,R214A8SHMKJ20P,207
79614,15663981,R117J61O6C4JCD,154
79615,49183463,R1BD9EMA9ALVPS,157
79616,21592319,R10JTRTA4RK08R,449
79617,47181867,R3F5SL1YKZTND1,94
79618,10755081,R344BKCA7RM75Y,199
79619,11266962,R36IELF5WA9TB8,108
79620,16168253,R2JP7DTZODMI7I,95
79621,45681187,R3MT5IN9KT35P9,425
79622,10514628,R3CMSP0K9T91HN,225
79623,18831847,R1F6B28L6XCOBY,1325
